"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","cartres","logres"
4086,1996,"Male","under $25,000","Single (no kids)","Current K-12","","No","Yes","No","No","No","Public","No","No","No","Yes","Yes","Yes","Yes","Science","Try first","Yes","Yes","No","No","Receiving","No","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","No","No","No","Yes","P.M.","Yes","End","Yes","No","Me","","No","Yes","Yes","Yes","TMI","No","No","Tunes","People","Yes","Yes","No","Yes","No","Supportive","No","PC","No","Risk-friendly","No","Umm...","No","Space","No","Online","No","No","Yes","Yes","Yay people!","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No","Own","Optimist","Mom","No","No","Yes","Yes","Nope","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Yes",TRUE,FALSE
4094,1991,"Female","","Single (no kids)","Current Undergraduate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Right","Yes","Yes","No","No","A.M.","","","","","","","","Yes","","Yes","TMI","No","No","Tunes","People","No","No","Yes","Yes","","","","Mac","No","Risk-friendly","No","Yes!","Yes","Socialize","Yes","In-person","No","","","","","No","No","Yes","","","","Yes","No","No","No","Yes","Yes","","Optimist","Mom","Yes","No","Yes","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","No","",FALSE,FALSE
4095,1982,"Male","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","","","","","","","","No","No","No","Yes","No","Yes","Yes","Science","Try first","No","No","No","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","","","","","","","","","","","","","","Talk","People","","","","","","","","","No","Risk-friendly","No","Umm...","No","Space","Yes","In-person","Yes","","","","","","","","Yes","Yes","Yes","","No","No","No","No","No","Rent","Pessimist","Dad","Yes","Yes","Yes","Yes","Check!","No","Yes","Yes","Yes","No","Yes","Yes","No","No","",FALSE,FALSE
4096,1993,"Female","$75,000 - $100,000","Single (no kids)","Current Undergraduate","Yes","Yes","No","No","No","Yes","Public","No","Yes","Yes","No","Yes","Yes","Yes","Science","Study first","Yes","Yes","Yes","Yes","Giving","No","Yes","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Right","No","Yes","Yes","Yes","P.M.","Yes","End","No","No","Me","No","Yes","Yes","Yes","No","TMI","Yes","Yes","Tunes","Technology","No","Yes","Yes","Yes","Yes","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Space","No","In-person","Yes","No","No","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Rent","Pessimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Only-child","Yes","No","Yes",FALSE,FALSE
4100,1993,"Female","$100,001 - $150,000","Single (no kids)","Current Undergraduate","","","","","","","","","","","","","","","","","","","","","","","","","","","","Odd hours","No","Right","","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","No","Yes","Yes","No","Mysterious","No","No","Talk","People","No","No","Yes","No","Yes","Demanding","No","PC","No","Risk-friendly","Yes","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","No","Yes","Rent","Pessimist","","No","No","Yes","Yes","Check!","Yes","No","No","No","No","No","Yes","No","No","Yes",FALSE,FALSE
4107,1997,"","","Single (no kids)","Current K-12","No","Yes","Yes","","","Yes","Public","","Yes","Yes","Yes","Yes","Yes","Yes","Science","Study first","Yes","Yes","","Yes","Receiving","No","Yes","","No","No","","","No","","Yes","No","No","Yes","P.M.","Yes","Start","Yes","Yes","Me","Yes","No","Yes","","","","No","","Tunes","Technology","Yes","Yes","","","Yes","","Yes","PC","Yes","Cautious","","Umm...","Yes","Space","No","Online","No","Yes","Yes","Yes","Grrr people","No","No","Yes","No","","Yes","Yes","No","Yes","","No","No","","Optimist","","No","No","Yes","Yes","","Yes","No","No","","Yes","No","","","","",TRUE,FALSE
4116,1995,"Male","under $25,000","Single (no kids)","High School Diploma","","No","No","No","No","No","Private","Yes","Yes","Yes","Yes","No","No","Yes","Science","Try first","No","No","No","Yes","Receiving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","No","Right","No","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","No","Mysterious","No","No","Tunes","People","No","Yes","No","No","No","Demanding","No","Mac","No","Risk-friendly","No","Umm...","Yes","Space","Yes","In-person","No","No","Yes","No","Grrr people","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","No","No","No","Yes","No","Yes","Yes","No","Yes","",FALSE,FALSE
4118,1987,"Male","$50,000 - $74,999","Single (no kids)","Associate's Degree","","","","","","","","","","","","","","","","","Yes","Yes","","No","Giving","No","No","Pragmatist","","","","","","","","","","","","Yes","Start","","Yes","Circumstances","No","No","Yes","Yes","","","","","","","","","","","No","","Yes","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","","","Yes","Grrr people","","","","","","","No","No","No","No","No","Yes","Own","","","No","No","No","","Check!","Yes","No","No","Yes","No","No","Yes","No","No","Yes",TRUE,FALSE
4120,1995,"Male","under $25,000","Single (no kids)","High School Diploma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Supportive","No","PC","","","","","","","","","","","","","","","","","No","No","Yes","No","","","","","","","Optimist","Mom","","Yes","No","Yes","","","","No","Yes","Yes","No","Yes","No","No","",FALSE,FALSE
4123,1997,"Female","$75,000 - $100,000","Single (no kids)","Current K-12","No","Yes","No","No","No","Yes","Public","No","No","No","Yes","Yes","No","Yes","Art","Try first","Yes","No","No","No","Receiving","Yes","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Right","No","No","No","Yes","P.M.","Yes","End","No","No","Circumstances","Yes","Yes","No","No","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","No","No","Demanding","No","PC","Yes","Cautious","Yes","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","Own","Pessimist","Dad","No","No","Yes","Yes","Nope","No","No","No","Yes","No","No","Yes","No","No","No",FALSE,FALSE
4125,1990,"","","Single (no kids)","Bachelor's Degree","","Yes","No","No","Yes","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","","Try first","No","Yes","Yes","No","Receiving","Yes","Yes","Pragmatist","No","Yes","","","No","Right","No","Yes","No","Yes","P.M.","No","End","No","No","Me","No","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","People","No","No","Yes","No","No","Demanding","No","PC","No","Cautious","No","Umm...","Yes","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","No","No","Own","Pessimist","Dad","No","Yes","","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No",FALSE,FALSE
4130,1979,"Male","$25,001 - $50,000","Married (w/kids)","High School Diploma","","Yes","","","","","","","","","","","","","","","","Yes","","No","Giving","Yes","Yes","Idealist","No","No","","","No","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","No","Mysterious","No","No","Talk","People","No","","","","","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","","","No","","","","","","No","Rent","Optimist","Mom","","No","No","","","","No","No","","","","","","","",FALSE,FALSE
4136,1986,"Male","$25,001 - $50,000","Married (no kids)","Associate's Degree","","","","","","","","","","","Yes","Yes","No","No","Art","Try first","No","Yes","Yes","No","Giving","","","","","","","","","","","","","","","Yes","Start","Yes","Yes","","No","No","Yes","Yes","No","Mysterious","No","Yes","Talk","People","","Yes","No","Yes","No","Demanding","No","","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","Yes","","","","","No","Rent","Optimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",TRUE,TRUE
4137,1997,"Male","under $25,000","Single (no kids)","Current K-12","Yes","Yes","No","No","Yes","No","Public","No","No","No","No","Yes","Yes","Yes","Art","","","","No","","Giving","","","","","","Hot headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","No","No","Yes","No","No","Mysterious","No","No","Tunes","People","Yes","Yes","No","No","No","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","No","Yes","Grrr people","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","Own","Pessimist","Mom","No","","","","Nope","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No",TRUE,FALSE
4145,1994,"Male","$50,000 - $74,999","Single (no kids)","Current Undergraduate","","Yes","No","No","No","No","Public","No","","","","","","","","Study first","No","Yes","No","Yes","Giving","Yes","Yes","Pragmatist","Yes","No","Cool headed","Odd hours","Yes","Right","Yes","No","No","No","P.M.","Yes","End","Yes","No","Me","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","No","Yes","","","","","","","","","","","","","","","","","","","","","","",FALSE,FALSE
4164,1994,"Male","$100,001 - $150,000","Single (no kids)","Current Undergraduate","No","No","No","No","No","No","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Science","Study first","No","No","No","No","Giving","Yes","Yes","Pragmatist","No","No","Hot headed","Odd hours","No","Happy","Yes","No","No","No","P.M.","Yes","Start","No","No","Circumstances","No","Yes","Yes","Yes","Yes","TMI","No","No","Talk","People","Yes","No","Yes","No","No","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Rent","Optimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Only-child","Yes","Yes","No",FALSE,FALSE
4173,1986,"Male","$75,000 - $100,000","Married (no kids)","Bachelor's Degree","","No","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","Yes","Giving","No","Yes","Pragmatist","Yes","Yes","Hot headed","Standard hours","No","Right","No","No","Yes","Yes","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","Yes","No","Yes","No","TMI","Yes","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","No","Yes","No","Grrr people","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","Rent","Pessimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes",TRUE,FALSE
4175,1953,"Female","$25,001 - $50,000","Married (no kids)","Bachelor's Degree","No","No","","No","Yes","Yes","Private","No","No","No","No","Yes","No","Yes","Art","Study first","No","No","No","Yes","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","","Yes","Happy","No","Yes","No","No","P.M.","Yes","End","Yes","No","Me","No","No","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","No","Demanding","No","PC","Yes","Risk-friendly","No","","No","","","Online","No","No","Yes","No","Yay people!","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Own","Optimist","Dad","No","Yes","Yes","No","Nope","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes",TRUE,FALSE
4184,NA,"Male","","","","","","","","","","Public","No","","","","","Yes","Yes","Science","","","","","","Giving","","Yes","","","","Cool headed","Odd hours","","Happy","Yes","Yes","","Yes","","Yes","End","Yes","No","","Yes","Yes","Yes","","","","","","Talk","Technology","","","No","No","","Demanding","","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","No","","Yes","Grrr people","","","","","","Yes","No","","No","","Yes","No","Own","Optimist","Mom","No","No","No","Yes","","Yes","","No","Yes","","Yes","Yes","","No","",FALSE,FALSE
4189,NA,"Male","","Single (no kids)","","","","","","","","","","","","","Yes","","Yes","","","","","Yes","","","","","","","","","","","","","Yes","","","","","","Yes","","","","","","Yes","","","Yes","","Tunes","","","","","","","","","Mac","","Cautious","","","","Space","No","","No","","Yes","Yes","Yay people!","","","No","Yes","","Yes","No","No","No","No","Yes","No","Rent","Optimist","","","","No","","Nope","Yes","","No","Yes","","","Yes","","","",FALSE,FALSE
4202,1972,"Male","$100,001 - $150,000","Married (w/kids)","Master's Degree","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Yes","","No","Mysterious","Yes","","","","Yes","","","","Yes","","","","","","","","","","","","","","","","","","No","Yes","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,FALSE
4204,1984,"Female","$50,000 - $74,999","Domestic Partners (w/kids)","High School Diploma","No","No","No","Yes","No","No","Public","No","Yes","No","","","","","","Try first","Yes","Yes","No","No","Giving","Yes","Yes","Idealist","Yes","Yes","Hot headed","Odd hours","No","Right","Yes","Yes","Yes","Yes","P.M.","Yes","End","Yes","No","Me","No","Yes","No","","No","TMI","No","No","","","No","Yes","","","No","","No","PC","No","Cautious","No","Yes!","No","Socialize","No","Online","Yes","No","No","Yes","Yay people!","Yes","Yes","No","No","Yes","No","","Yes","Yes","Yes","No","No","Rent","Optimist","Mom","No","No","Yes","No","Check!","Yes","No","No","No","No","No","Yes","No","No","Yes",FALSE,FALSE
4205,1997,"Male","under $25,000","Single (no kids)","Current K-12","","","","","","","","","","","","","","","","","Yes","Yes","","","","","Yes","Idealist","","","Cool headed","","","Right","","","No","Yes","","Yes","","No","","","","","","Yes","Yes","Mysterious","Yes","Yes","Tunes","People","Yes","Yes","No","Yes","Yes","Supportive","No","Mac","No","Risk-friendly","No","Yes!","No","Space","No","In-person","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE
4207,1989,"","","Single (no kids)","Associate's Degree","","","","","","","","","Yes","No","No","Yes","No","Yes","Science","Study first","No","No","No","No","Giving","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",FALSE,FALSE
4209,1983,"Male","$25,001 - $50,000","Married (no kids)","Bachelor's Degree","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","Yes","Cautious","","","","","","","","","","","","","","","","","","","","","","","","","","Mom","","No","No","Yes","","Yes","","","","","","","","","",FALSE,FALSE
4216,1983,"Female","$50,000 - $74,999","Married (w/kids)","Associate's Degree","","","","","","","","","Yes","No","Yes","Yes","","Yes","Art","Try first","Yes","No","","No","Giving","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",FALSE,FALSE
4219,NA,"Female","$75,000 - $100,000","Married (w/kids)","","Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","No","No","No","Yes","Giving","No","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","A.M.","No","End","No","Yes","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","Yes","Tunes","People","Yes","No","Yes","No","Yes","Demanding","Yes","PC","Yes","Risk-friendly","No","Umm...","No","Socialize","No","In-person","No","No","Yes","No","Grrr people","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Rent","Pessimist","","No","Yes","Yes","No","Nope","","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",TRUE,TRUE
4226,1970,"Male","$75,000 - $100,000","Married (no kids)","Current Undergraduate","","","","","","","","","","","","","No","","","Try first","No","Yes","No","Yes","Giving","","Yes","","","","","Standard hours","No","Right","Yes","Yes","No","Yes","A.M.","","End","","Yes","Me","","","Yes","","Yes","Mysterious","No","No","Talk","Technology","Yes","No","Yes","No","","","No","PC","Yes","Cautious","No","","","","","","","","","Yes","Grrr people","","","","","","","No","","","","","","Own","Optimist","Dad","No","Yes","","","","","No","Yes","No","Yes","No","","","","",TRUE,TRUE
